name,tn,fp,fn,tp,r2,precision,recall,mcc
FanOut,100,31,4,11,-1.6005089058524171,26.190476190476193,73.33333333333333,0.3331403406298998
FanIn,53,78,5,10,-5.166921119592875,11.363636363636363,66.66666666666666,0.04420703887310837
CouplingBetweenObjects,100,31,7,8,-1.8234096692111956,20.51282051282051,53.333333333333336,0.2035931139997617
DepthOfInheritance,102,29,7,8,-1.6748091603053434,21.62162162162162,53.333333333333336,0.21775347087498972
LackOfCohesionInMethods,101,30,5,10,-1.6005089058524171,25.0,66.66666666666666,0.29794372666086694
LinesOfCode,110,21,5,10,-0.9318066157760811,32.25806451612903,66.66666666666666,0.3759343727377607
SourceLinesOfCode,109,22,5,10,-1.0061068702290075,31.25,66.66666666666666,0.36603059137414234
CommentLinesOfCode,103,28,14,1,-2.1206106870229005,3.4482758620689653,6.666666666666667,-0.11192436409138404
CommentDensity,39,92,4,11,-6.132824427480916,10.679611650485436,73.33333333333333,0.02067738992275834
NumberOfChildren,36,95,7,8,-6.578625954198473,7.766990291262135,53.333333333333336,-0.12779304919475237
ResponseForClass,103,28,5,10,-1.4519083969465645,26.31578947368421,66.66666666666666,0.3134043739065533
WeightedMethodCount,99,32,6,9,-1.8234096692111956,21.951219512195124,60.0,0.24033073823197923
CyclomaticComplexity,86,45,10,5,-3.0865139949109412,10.0,33.33333333333333,-0.0065122055430380296
DepthOfNesting,91,40,5,10,-2.343511450381679,20.0,66.66666666666666,0.23118329677785004
OutDegree,70,61,8,7,-4.126717557251908,10.294117647058822,46.666666666666664,0.0006195080593574434
OutDegreeDistinct,94,37,7,8,-2.269211195928753,17.77777777777778,53.333333333333336,0.1649676159333969
PatternSize,86,45,10,5,-3.0865139949109412,10.0,33.33333333333333,-0.0065122055430380296
NumberOfPatternVariables,99,32,8,7,-1.9720101781170483,17.94871794871795,46.666666666666664,0.15260753142006153
