name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
IsRecursive,87,3,84,3.4482758620689653,3.5294117647058822
IsNested,66,1,65,1.5151515151515151,1.1764705882352942
HasNestedMethods,90,7,83,7.777777777777778,8.235294117647058
HasFunctions,1015,63,952,6.206896551724138,74.11764705882354
IsFunction,276,21,255,7.608695652173914,24.705882352941178
HasFunctionParameters,355,41,314,11.549295774647888,48.23529411764706
HasHigherOrderCalls,694,49,645,7.060518731988473,57.647058823529406
HasFunctionCalls,230,28,202,12.173913043478262,32.94117647058823
HasCurrying,167,19,148,11.377245508982035,22.35294117647059
HasPatternMatching,602,38,564,6.312292358803987,44.70588235294118
HasLazyValues,5,0,5,0.0,0.0
HasMultipleParameterLists,218,22,196,10.091743119266056,25.882352941176475
FunctionalScoreBool,1326,72,1254,5.429864253393665,84.70588235294117
HasVariables,16,3,13,18.75,3.5294117647058822
HasVariableDefinitions,7,2,5,28.57142857142857,2.3529411764705883
HasInnerVariableAssignment,12,3,9,25.0,3.5294117647058822
HasOuterVariableUsage,9,0,9,0.0,0.0
HasOuterVariableAssignment,3,0,3,0.0,0.0
HasSideEffects,138,16,122,11.594202898550725,18.823529411764707
IsSideEffect,45,3,42,6.666666666666667,3.5294117647058822
HasSideEffectCalls,98,11,87,11.224489795918368,12.941176470588237
HasSideEffectFunctions,16,1,15,6.25,1.1764705882352942
ImperativeScoreBool,138,16,122,11.594202898550725,18.823529411764707
HasPointsBool,1373,75,1298,5.462490895848507,88.23529411764706
ParadigmScoreBool,1359,73,1286,5.371596762325239,85.88235294117646
