name,count,mean,std
CommentDensity,7,0.039934991693020484,0.07559289460184546
CommentLinesOfCode,7,2.0,4.278748918514887
CouplingBetweenObjects,7,10.285714285714286,7.849196781192973
CyclomaticComplexity,7,2.101449275362319,2.0041600849933605
DepthOfInheritance,7,0.8863636363636364,1.0372377109252813
DepthOfNesting,7,0.7142857142857143,1.977899874131123
FanIn,7,1.4333333333333331,2.0457413011581806
FanOut,7,9.261363636363637,7.5392744571781805
LackOfCohesionInMethods,7,1.7142857142857142,1.266647387553302
LinesOfCode,7,23.57142857142857,39.275522487506976
NumberOfChildren,7,0.16666666666666666,0.5717806610466268
NumberOfPatternVariables,7,0.16977225672877844,0.5789342235218394
OutDegree,7,7.533333333333332,12.07084624844526
OutDegreeDistinct,7,4.7727272727272725,5.3369518042089785
PatternSize,7,1.4389233954451346,3.8179736873010373
ResponseForClass,7,5.357142857142857,6.229729031789732
SourceLinesOfCode,7,21.5,29.900134891747168
WeightedMethodCount,7,4.571428571428571,5.1845077759726514
