name,count,mean mean,mean std,std mean,std std
CommentDensity,7,0.051558882901795014,0.038734156176989075,0.08812539815012281,0.05583475306265254
CommentLinesOfCode,7,2.1313630985991234,1.4844346043582581,5.940074551089531,6.527750011202452
CouplingBetweenObjects,7,11.349929418407681,2.7610859977399076,10.348541696292115,7.342163222863072
CyclomaticComplexity,7,3.9735856793310202,1.866707138529877,4.688636387788295,2.9274511432071444
DepthOfInheritance,7,1.0199389637277836,0.47285700837157946,1.0183180452512228,0.20031521619105658
DepthOfNesting,7,0.7602914683660025,0.7190086828179213,1.8259939058016388,1.522969814570502
FanIn,7,2.19017168132075,1.6248584012476914,6.129448812164661,7.9556406573386695
FanOut,7,9.262773923798767,2.051218987661333,7.816860698673723,3.3869241465782047
LackOfCohesionInMethods,7,1.4242914952542283,0.608573211035205,1.5995293332334672,1.30360900604586
LinesOfCode,7,25.661371702831328,12.86016432847348,35.215265514762116,22.45960668383414
NumberOfChildren,7,0.31213263961711163,0.3521510915958349,1.8917652958974756,3.5521484850455134
NumberOfPatternVariables,7,0.24832284692533138,0.329078976629889,0.5276769854071287,0.5379912903309484
OutDegree,7,12.998345029711487,5.569735044185523,19.86643398765211,10.446443850289853
OutDegreeDistinct,7,6.96016778252803,3.5872857161211216,8.916802357077811,4.80502691501676
PatternSize,7,1.5734135946868868,1.498181460019174,4.196122577936076,3.9990984798477185
ResponseForClass,7,7.315233524239735,3.242337093596185,8.116056333150592,3.8697873949564787
SourceLinesOfCode,7,22.529188513350004,11.074817661373341,30.514819063524744,19.469301654001836
WeightedMethodCount,7,4.00020502272055,1.8953291681220734,4.7058660400943335,2.951576412279879
