name,count,mean mean,mean std,std mean,std std
CommentDensity,7,0.09375047376081444,0.05087034460998531,0.15886941758547743,0.044753233618403436
CommentLinesOfCode,7,14.221386119535719,10.690479396467861,57.16306512920433,45.474207318123796
CouplingBetweenObjects,7,32.44489709424747,6.439895086835686,46.42007921625457,22.85797133748759
CyclomaticComplexity,7,1.957733536264596,0.3634705750117532,1.9332457625757684,0.7362827861467605
DepthOfInheritance,7,1.1123580805191133,0.4053393988383233,1.3172676889185797,0.5032393255988047
DepthOfNesting,7,1.4790744991371874,0.5569426379174373,2.4862422757049116,0.820433739218425
FanIn,7,7.823614410039953,1.7462151872891287,20.451676130069938,7.936067449040409
FanOut,7,25.484202173937863,5.683378157904802,37.19925624369443,24.417699193990632
LackOfCohesionInMethods,7,2.878263646521094,1.1379133281335767,4.505435982897585,1.7800623707531897
LinesOfCode,7,70.40201674457957,29.52290349168345,138.1714928947451,50.767481097114825
NumberOfChildren,7,0.9572089549422985,0.6646829034788745,3.659341595592383,2.1743047986646498
NumberOfPatternVariables,7,0.6292729974123433,0.3873633701204442,1.7182225683416512,1.1213169549844189
OutDegree,7,6.272017289177298,2.7355995663649693,8.11028640671705,3.614688075735162
OutDegreeDistinct,7,3.4777292157364053,1.0563239591520561,3.383667663991083,1.5162981643052238
PatternSize,7,3.1530132353857083,1.5302844678542973,8.414543398701998,3.7760957401557955
ResponseForClass,7,22.011898243130243,7.4316687025203025,32.301908863159866,11.565727857559626
SourceLinesOfCode,7,54.61233231583181,22.632609965552778,91.38325349805503,33.4578877547013
WeightedMethodCount,7,11.816554715606475,4.196773627992756,18.09411059495735,7.388490520853488
