name,tn,fp,fn,tp,r2,precision,recall,mcc
IsRecursive,1460,3,165,5,-0.10306783000281428,62.5,2.941176470588235,0.11967676181232242
IsNested,1463,0,170,0,-0.11619958988379997,0.0,0.0,0.0
HasNestedMethods,366,1097,40,130,-6.465405492340475,10.594947025264874,76.47058823529412,0.010511623621221561
HasFunctions,1244,219,100,70,-1.0945157010172482,24.22145328719723,41.17647058823529,0.20971001757321747
IsFunction,7,1456,1,169,-8.566487073298216,10.4,99.41176470588235,-0.004801139746475242
HasFunctionParameters,1375,88,143,27,-0.5167182662538694,23.47826086956522,15.88235294117647,0.1177770916357157
HasHigherOrderCalls,1338,125,107,63,-0.5232841461943625,33.51063829787234,37.05882352941177,0.2728369156065547
HasFunctionCalls,83,1380,15,155,-8.159402516987653,10.097719869706841,91.17647058823529,-0.04050654011479094
HasCurrying,7,1456,1,169,-8.566487073298216,10.4,99.41176470588235,-0.004801139746475242
HasPatternMatching,1244,219,118,52,-1.2127015399461212,19.18819188191882,30.58823529411765,0.1282113528764722
HasLazyValues,1452,11,165,5,-0.15559486952675772,31.25,2.941176470588235,0.06787912870059565
HasMultipleParameterLists,1329,134,130,40,-0.7333923042901367,22.988505747126435,23.52941176470588,0.14223473053604352
FunctionalScoreBool,981,482,80,90,-2.6900245265570333,15.734265734265735,52.94117647058824,0.1280018154034939
HasVariables,1461,2,165,5,-0.0965019500623212,71.42857142857143,2.941176470588235,0.1310956549310119
HasVariableDefinitions,1315,148,152,18,-0.9697639821478825,10.843373493975903,10.588235294117647,0.00477037337293449
HasInnerVariableAssignment,1315,148,152,18,-0.9697639821478825,10.843373493975903,10.588235294117647,0.00477037337293449
HasOuterVariableUsage,1462,1,167,3,-0.10306783000281428,75.0,1.7647058823529411,0.10480267404000385
HasOuterVariableAssignment,1315,148,154,16,-0.9828957420288684,9.75609756097561,9.411764705882353,-0.007157389571034673
HasSideEffects,1433,30,140,30,-0.11619958988379997,50.0,17.647058823529413,0.25318220002529196
IsSideEffect,13,1450,2,168,-8.533657673595751,10.3831891223733,98.82352941176471,-0.009215767516372196
HasSideEffectCalls,1446,17,159,11,-0.15559486952675772,39.285714285714285,6.470588235294119,0.12488476630465728
HasSideEffectFunctions,147,1316,17,153,-7.752317960677091,10.415248468345814,90.0,0.0004861468943796382
ImperativeScoreBool,1433,30,140,30,-0.11619958988379997,50.0,17.647058823529413,0.25318220002529196
HasPointsBool,795,668,73,97,-3.86531703590527,12.679738562091503,57.05882352941176,0.0697639686201245
ParadigmScoreBool,816,647,88,82,-3.8259217562623125,11.248285322359397,48.23529411764706,0.024641199071722852
CountRecursiveCalls,1460,3,165,5,-0.10306783000281428,62.5,2.941176470588235,0.11967676181232242
CountNestedDepth,1463,0,170,0,-0.11619958988379997,0.0,0.0,0.0
CountNestedMethods,1020,443,125,45,-2.729419806199991,9.221311475409836,26.47058823529412,-0.025416745513289957
CountFunctions,1258,205,104,66,-1.0288569016123188,24.354243542435423,38.82352941176471,0.20366746031255076
CountFunctionParameters,1375,88,145,25,-0.5298500261348553,22.123893805309734,14.705882352941178,0.10457975026455082
CountHigherOrderCalls,1338,125,108,62,-0.5298500261348553,33.155080213903744,36.470588235294116,0.26782936706981325
CountFunctionCalls,83,1380,13,157,-8.146270757106668,10.214703968770332,92.3529411764706,-0.02562558910100362
CountCurrying,7,1456,1,169,-8.566487073298216,10.4,99.41176470588235,-0.004801139746475242
CountPatternMatching,1247,216,119,51,-1.1995697800651355,19.101123595505616,30.0,0.12581469981601018
